Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Gene Symbol	
650471361	Clo1313_2555	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	argC	
650471362	Clo1313_2556	N-acetylglutamate kinase (EC 2.7.2.8)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	argB	
650471363	Clo1313_2557	type IV pilus assembly PilZ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471364	Clo1313_2558	acetylornithine aminotransferase apoenzyme (EC 2.6.1.11)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	argD	
650471365	Clo1313_2559	carbamoyl-phosphate synthase small subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	carA	
650471366	Clo1313_2560	carbamoyl-phosphate synthase, large subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471367	Clo1313_2561	ornithine carbamoyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	arcB	
650471368	Clo1313_2562	GCN5-related N-acetyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471369	Clo1313_2563	transposase IS4 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471370	Clo1313_2564	Dockerin type 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471371	Clo1313_2565	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471372	Clo1313_2567	cell division membrane protein-like protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471373	Clo1313_2568	transcriptional regulator, PadR family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471374	Clo1313_2569	metallophosphoesterase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471375	Clo1313_2570	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471376	Clo1313_2572	Serine-type D-Ala-D-Ala carboxypeptidase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471377	Clo1313_2574	transposase mutator type	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471378	Clo1313_2575	Pyridoxal-5'-phosphate-dependent protein beta subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471379	Clo1313_2576	polysaccharide deacetylase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471380	Clo1313_2577	amino acid adenylation domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471381	Clo1313_2578	glycosyl transferase family 28	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471382	Clo1313_2579	glycosyl transferase family 28	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471383	Clo1313_2580	amino acid adenylation domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471384	Clo1313_2581	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471385	Clo1313_2582	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471386	Clo1313_2583	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471387	Clo1313_2584	Carbohydrate binding family 6	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471388	Clo1313_2585	transposase IS200-family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471389	Clo1313_2586	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471390	Clo1313_2587	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471391	Clo1313_2588	Tetratricopeptide TPR_1 repeat-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471392	Clo1313_2589	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471393	Clo1313_2590	two component transcriptional regulator, winged helix family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471394	Clo1313_2591	ATPase, P-type (transporting), HAD superfamily, subfamily IC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471395	Clo1313_2592	arginine decarboxylase (EC 4.1.1.19)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471396	Clo1313_2593	MgtC/SapB transporter	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471397	Clo1313_2594	stage II sporulation protein R	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471398	Clo1313_2595	transcriptional regulator, PadR-like family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471399	Clo1313_2596	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471400	Clo1313_2597	CTP synthase (EC 6.3.4.2)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	pyrG	
650471401	Clo1313_2599	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471402	Clo1313_2600	Hedgehog/intein hint domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471403	Clo1313_2601	carboxyl-terminal protease	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471404	Clo1313_2602	S-layer domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471405	Clo1313_2603	S-layer domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471406	Clo1313_2604	Zn-dependent hydrolase of the beta-lactamase fold-like protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471407	Clo1313_2605	Abortive infection protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471408	Clo1313_2606	arginyl-tRNA synthetase (EC 6.1.1.19)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	argS	
650471409	Clo1313_2607	Domain of unknown function DUF1934	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471410	Clo1313_2608	glutamate racemase (EC 5.1.1.3)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	murI	
650471411	Clo1313_2609	D-alanine/D-alanine ligase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ddl	
650471412	Clo1313_2610	magnesium transporter	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471413	Clo1313_2611	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471414	Clo1313_2612	RDD domain containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471415	Clo1313_2613	regulatory protein, FmdB family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471416	Clo1313_2614	Lipoprotein LpqB, GerMN domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471417	Clo1313_2615	deoxyribose-phosphate aldolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	deoC	
650471418	Clo1313_2616	protein of unknown function DUF458	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471419	Clo1313_2617	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471420	Clo1313_2618	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471421	Clo1313_2619	alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471422	Clo1313_2620	cytochrome c biogenesis protein transmembrane region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471423	Clo1313_2621	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471424	Clo1313_2622	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471425	Clo1313_2623	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471426	Clo1313_2624	spore cortex-lytic enzyme	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471427	Clo1313_2625	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471428	Clo1313_2626	Tex-like protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471429	Clo1313_2627	1-phosphofructokinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471430	Clo1313_2628	carbohydrate ABC transporter substrate-binding protein, CUT1 family (TC 3.A.1.1.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471431	Clo1313_2629	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471432	Clo1313_2630	UV-damage endonuclease	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471433	Clo1313_2631	Methyltransferase type 11	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471434	Clo1313_2632	Peptidoglycan-binding domain 1 protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471435	Clo1313_2633	nucleotidyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471436	Clo1313_2634	pseudouridine synthase, RluA family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471437	Clo1313_2635	glycoside hydrolase family 10	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	xynZ	
650471438	Clo1313_2637	alkyl hydroperoxide reductase, F subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471439	Clo1313_2638	peroxiredoxin	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471440	Clo1313_2639	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471441	Clo1313_2640	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471442	Clo1313_2641	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471443	Clo1313_2642	cell division protein FtsK/SpoIIIE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471444	Clo1313_2643	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471445	Clo1313_2644	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471446	Clo1313_2645	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471447	Clo1313_2646	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471448	Clo1313_2647	Tetratricopeptide TPR_1 repeat-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471449	Clo1313_2648	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471450	Clo1313_2649	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471451	Clo1313_2650	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471452	Clo1313_2651	Hedgehog/intein hint domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471453	Clo1313_2653	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471454	Clo1313_2654	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471455	Clo1313_2655	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471456	Clo1313_2657	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471457	Clo1313_2658	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471458	Clo1313_2659	transposase IS116/IS110/IS902 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471459	Clo1313_2660	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471460	Clo1313_2661	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471461	Clo1313_2663	transposase IS3/IS911 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471462	Clo1313_2664	transposase, IS4 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471463	Clo1313_2665	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471464	Clo1313_2666	Hedgehog/intein hint domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471465	Clo1313_2667	Bifunctional DNA primase/polymerase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471466	Clo1313_2669	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471467	Clo1313_2670	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471468	Clo1313_2671	Hedgehog/intein hint domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471469	Clo1313_2672	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471470	Clo1313_2675	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471471	Clo1313_2677	Domain of unknown function DUF1910	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471472	Clo1313_2678	Hedgehog/intein hint domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471473	Clo1313_2680	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471474	Clo1313_2682	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471475	Clo1313_2683	protein of unknown function DUF1557	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471476	Clo1313_2684	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471477	Clo1313_2686	transposase IS200-family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471478	Clo1313_2687	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471479	Clo1313_2688	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471480	Clo1313_2689	Serine/threonine-protein kinase-like domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471481	Clo1313_2691	amidohydrolase 2	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471482	Clo1313_2693	Dockerin type 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471483	Clo1313_2694	DNA helicase/exodeoxyribonuclease V, subunit A (EC 3.1.11.5)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	addA	
650471484	Clo1313_2695	DNA helicase/exodeoxyribonuclease V, subunit B (EC 3.1.11.5)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	addB	
650471485	Clo1313_2696	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471486	Clo1313_2698	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471487	Clo1313_2700	Integrase catalytic region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471488	Clo1313_2702	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471489	Clo1313_2703	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471490	Clo1313_2704	Hedgehog/intein hint domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471491	Clo1313_2705	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471492	Clo1313_2706	protein of unknown function DUF324	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471493	Clo1313_2707	CRISPR-associated protein, Csx7 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471494	Clo1313_2708	CRISPR-associated protein, Csx7 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471495	Clo1313_2709	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471496	Clo1313_2710	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471497	Clo1313_2711	protein of unknown function DUF324	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471498	Clo1313_2712	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471499	Clo1313_2713	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471500	Clo1313_2714	CRISPR-associated protein, TM1812 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471501	Clo1313_2715	Appr-1-p processing domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471504	Clo1313_2716	RNA polymerase, sigma 30 subunit, SigH	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471505	Clo1313_2717	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471506	Clo1313_2718	RNA methyltransferase, TrmH family, group 3	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471507	Clo1313_2719	ribonuclease III	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	mrnC	
650471508	Clo1313_2720	GerA spore germination protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471509	Clo1313_2721	spore germination protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471510	Clo1313_2722	germination protein, Ger(x)C family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471511	Clo1313_2723	cysteinyl-tRNA synthetase (EC 6.1.1.16)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	cysS	
650471512	Clo1313_2724	serine O-acetyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471513	Clo1313_2725	membrane protein of unknown function	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471515	Clo1313_2726	DNA-(apurinic or apyrimidinic site) lyase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471516	Clo1313_2727	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471517	Clo1313_2728	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471518	Clo1313_2729	sporulation protein YtxC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471519	Clo1313_2730	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471520	Clo1313_2731	amidohydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471521	Clo1313_2732	protein of unknown function DUF378	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471522	Clo1313_2733	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471523	Clo1313_2734	protein of unknown function DUF28	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471524	Clo1313_2735	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471525	Clo1313_2736	CoA-binding domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471526	Clo1313_2737	Uncharacterized protein family UPF0029, Impact, N-terminal protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471527	Clo1313_2738	signal peptidase I	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471528	Clo1313_2739	NUDIX hydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471529	Clo1313_2740	GTP-binding proten HflX	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	hflX	
650471530	Clo1313_2741	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471531	Clo1313_2742	DNA-directed DNA polymerase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	dinB	
650471532	Clo1313_2743	deoxyuridine 5'-triphosphate nucleotidohydrolase Dut	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471533	Clo1313_2744	peptidase U32	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471534	Clo1313_2745	phosphoglycerate mutase (EC 5.4.2.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471535	Clo1313_2746	cell division protein ZapA	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471536	Clo1313_2747	cellulose 1,4-beta-cellobiosidase (EC 3.2.1.91)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	celS	
650471537	Clo1313_2748	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471538	Clo1313_2749	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471539	Clo1313_2750	dimethyladenosine transferase (EC 2.1.1.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	rsmA	
650471540	Clo1313_2751	3D domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471541	Clo1313_2752	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471542	Clo1313_2753	hydrolase, TatD family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471543	Clo1313_2754	methionyl-tRNA synthetase (EC 6.1.1.10)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	metG	
650471544	Clo1313_2755	Protein of unknown function DUF2600	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471545	Clo1313_2756	nucleoside recognition domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471546	Clo1313_2757	nucleoside recognition domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471547	Clo1313_2758	transcriptional regulator, AbrB family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471548	Clo1313_2759	Uroporphyrin-III C/tetrapyrrole (Corrin/Porphyrin) methyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	rsmI	
650471549	Clo1313_2760	Methyltransferase type 11	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471550	Clo1313_2761	4Fe-4S ferredoxin iron-sulfur binding domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471551	Clo1313_2762	PSP1 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471552	Clo1313_2763	AAA ATPase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471553	Clo1313_2764	protein of unknown function DUF327	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471554	Clo1313_2765	thymidylate kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471555	Clo1313_2766	arginine decarboxylase (EC 4.1.1.19)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471556	Clo1313_2767	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471557	Clo1313_2768	Beta propeller domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471558	Clo1313_2769	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471559	Clo1313_2770	protein of unknown function DUF214	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471560	Clo1313_2771	two component transcriptional regulator, winged helix family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471561	Clo1313_2772	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471562	Clo1313_2773	protein of unknown function DUF77	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471563	Clo1313_2774	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471564	Clo1313_2775	NMT1/THI5 like domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471565	Clo1313_2776	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471566	Clo1313_2777	glycoside hydrolase family 10	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471567	Clo1313_2778	RNA polymerase sigma-I factor	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471568	Clo1313_2779	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471569	Clo1313_2780	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471570	Clo1313_2781	Trypanosome RHS	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471571	Clo1313_2782	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471572	Clo1313_2783	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471573	Clo1313_2784	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471574	Clo1313_2785	ATPase associated with various cellular activities AAA_3	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471575	Clo1313_2786	extracellular solute-binding protein family 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471576	Clo1313_2788	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471577	Clo1313_2789	Protein of unknown function DUF2089	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471578	Clo1313_2790	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471579	Clo1313_2791	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471580	Clo1313_2793	Carbohydrate binding family 6	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471581	Clo1313_2794	glycoside hydrolase family 43	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471582	Clo1313_2795	alpha-L-arabinofuranosidase B	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471583	Clo1313_2796	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471584	Clo1313_2797	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471585	Clo1313_2798	metal-dependent phosphohydrolase HD sub domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471586	Clo1313_2800	DNA replication and repair protein RecR	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	recR	
650471587	Clo1313_2801	Uncharacterized protein family UPF0133	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471588	Clo1313_2802	DNA polymerase III, subunits gamma and tau	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471590	Clo1313_2804	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471591	Clo1313_2805	glycoside hydrolase family 5	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471592	Clo1313_2806	Carbohydrate-binding CenC domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471593	Clo1313_2807	amine oxidase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471594	Clo1313_2808	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471595	Clo1313_2809	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
